EPID,PartNumber
228061548,173437289265
228036210,382530207970
227589063,382530207721
226923261,192611663636
227938519,173437289198
228131530,173437289286
235925082,173437289367
227479079,173437289468
227917507,382530207729
227232660,173437289131
235912710,173437289199
227558930,192611663756
227039706,192611663798
227639624,173437289463
228141556,192611663578
228066625,192611663646
227600548,382530207822
228081060,173437289337
227446706,173437289439
236147361,173437289515
227409741,382530207804
227862302,173437289344
227740591,173437289446
227480349,382530208019
228139600,173437289600
227959267,173437289679
227512682,173437289541
226978912,192611663948
227624859,192611663997
227975046,382530207719
235844131,192611663638
227999423,173437289210
228171463,382530207857
235931922,382530207926
112625234,192611663864
112526561,382530207728
115132170,192611663648
112834510,382530207801
112826371,192611663759
112773637,382530207963
112787285,173437289529
114935147,192611663589
169074877,173437289132
115263814,192611663711
112528974,173437289328
112825686,192611663824
115331497,173437289522
202890262,192611663897
112926389,192611663949
115355033,192611663996
169286307,192611664037
169118166,192611664088
112637994,173437289974
112711777,173437289571
114977796,173437289646
114971127,382530208124
115085031,382530208164
112993073,382530208199
112673282,173437289947
112612838,382530207788
112634312,192611663750
112711527,173437289363
112818156,173437289462
112894457,192611663908
112771588,382530208076
112643484,173437289065
112754396,192611663647
112892229,192611663713
112558941,382530207877
112631900,173437289427
112899100,173437289521
112950803,173437289233
112611798,173437289329
112789587,173437289416
112821549,382530208005
112803842,173437289588
112869326,192611663979
112747355,382530208029
112690386,173437289612
174202093,192611664001
115318215,382530208155
115285264,173437289850
115376953,173437289911
115302561,173437289186
115315219,192611663741
115339697,382530207932
115352427,173437289483
168750694,173437289572
169571156,192611663969
169529727,192611663593
115338106,192611663664
169245119,382530207813
168914990,192611663775
169363840,173437289419
169057873,173437289503
168874538,173437289067
169233185,192611663633
115323986,173437289194
115380980,173437289272
169495814,192611663794
169171771,173437289459
169078299,192611663591
169526672,382530207754
169198169,382530207799
168738180,192611663770
169149947,173437289398
169551567,192611663867
169283678,173437289231
169386370,173437289313
169248630,382530207950
168857110,382530207987
168865973,382530208046
169091402,192611663963
168612141,382530208090
169342802,382530208157
169188308,192611664101
169348061,192611664133
169384269,192611664178
168948999,173437290065
169468244,192611663590
174815920,173437289128
174152829,192611663698
169066626,382530207859
227541985,382530207929
202862774,382530207983
169059316,382530207732
168766963,192611663652
169239844,173437289237
168992605,192611663774
169136738,192611663834
169385631,382530207997
169286280,192611663595
174897393,192611663640
179846318,173437289205
168763880,382530207856
174650759,382530207928
175076630,192611663860
174611307,382530207996
174363671,192611663932
173945196,192611663983
175117357,382530208136
174804838,192611664060
173884462,173437289895
191033052,173437289084
174599359,382530207762
174876503,173437289230
175043569,173437289321
216105360,382530207949
175021956,382530208010
174466864,192611663596
174842400,173437289126
174493188,382530207793
174539167,173437289295
175007377,173437289394
174872492,382530207984
174011047,382530207733
175018218,173437289140
174212791,173437289207
227768571,173437289300
202935823,173437289434
174068832,382530208015
174736401,192611663599
174928761,192611663645
202952124,173437289208
175142488,382530207860
194824858,173437289383
174913829,192611663862
174819828,382530207730
174102568,382530207757
174201315,173437289211
178986621,173437289305
179309945,173437289391
194964682,382530208011
194730426,382530207979
188201860,192611663914
191037517,192611663955
187949563,192611664010
192806648,173437289787
210358835,173437289860
180043300,382530207735
180135402,382530207758
179326311,192611663702
178977296,173437289311
180247748,382530207941
180094683,382530207989
216145653,382530208055
214833648,382530208100
227284741,382530208143
179323917,192611664074
179278794,382530208217
179260695,382530208247
179329086,173437289073
179448419,173437289123
179352443,173437289193
179017941,192611663751
194858421,382530207920
194877901,192611663859
194940498,382530208066
194801530,173437289684
194791874,192611664029
194859570,192611664068
194820841,382530208208
194721029,173437289965
194956503,173437289075
195009676,382530207815
194944116,382530207875
202920702,173437289413
214940776,173437289508
202990380,173437289598
202915669,382530208111
202977017,173437289756
203236718,382530208179
202847725,192611664110
202905061,192611664156
203277848,192611663601
203056018,173437289139
202877142,192611663707
210201449,173437289314
216457006,173437289401
216477949,173437289493
214915605,382530208040
210142091,192611663951
210186942,382530208109
214946948,382530208156
210199696,382530208184
214784600,173437289941
214813997,192611663602
210281783,192611663641
215031301,192611663706
216129427,382530207869
214694231,192611663816
214809914,382530207992
215119873,173437289587
222751134,173437289661
215086749,192611664017
214919949,173437289795
216019031,382530208203
210369671,192611664136
210297128,173437289083
210181374,192611663649
216122400,382530207807
215151652,173437289307
210235614,382530207930
214761602,173437289480
210522618,382530207995
214899660,173437289582
168723160,382530208102
214792474,173437289744
214860149,173437289819
174970311,192611664107
169107791,382530207763
215139223,173437289330
168680677,173437289422
169426948,192611663874
76474656,192611663929
227783961,173437289659
79273744,382530208138
75365361,192611664058
74529870,173437289879
169520242,173437289167
112778907,382530207893
112817783,192611663900
112676376,173437289187
75912538,192611663755
112959448,382530207977
75144296,382530208077
75270468,382530207736
169399397,192611663654
112711670,382530207810
79507410,192611663776
174321744,382530207956
112638687,192611663884
169406576,173437289602
112634644,382530208107
169184292,382530208151
