EPID,PartNumber
192065389,448611
192068280,448437
192072773,447264
192078995,447280
192081803,448615
192082918,448265
192084100,447191
192094380,447158
192098808,445417
192102813,445210
192103360,541024
192103644,447140
192105295,339886
192109672,448017
192109812,447190
192113257,447138
192124598,333576
192129783,448690
192137158,441112
192138761,458031
192143930,441417
192150951,447115
192162592,338688
192166088,448219
192166148,447196
192168766,338248
192168817,458067
192180273,458063
192185370,454021
192206809,459000
192208009,337664
192215643,458050
192217512,338350
192229683,339761
192238578,454038
192253160,458021
192265094,441117
192269173,339380
192280062,448522
192280172,448464
192286039,338769
192305805,458027
192313360,334304
192320636,458032
192329433,445419
192332650,542010
192357371,445216
192365629,337868
192379117,458041
192402745,445353
192404214,445420
192407531,445608
192432902,337860
192445147,444023
192449451,448774
192452680,458000
192472547,444758
192474566,448665
192483291,448143
192488197,448227
192504077,445219
192513971,334314
192514496,445208
192517176,444740
192517647,448693
192519641,448669
192526717,448409
192531213,338874
192531493,448609
192533304,448263
192548777,445484
192555398,448882
192563227,542024
192564484,448242
192573488,448687
192582404,448474
192596468,541012
192596858,445202
192597703,448616
192601970,448760
192612996,448167
192619184,448279
192624839,447269
192625103,541013
192625475,445212
192646359,445617
192648447,441700
192649405,447258
192649738,444232
192650703,448148
192650873,448602
192652655,448405
192655154,441113
192655764,339475
192670402,447248
192675533,448184
192680412,333206
192681520,334652
192682172,447184
192684552,447134
192688026,339240
192690070,445498
192690994,447212
192698809,447141
192700535,447243
192713063,447259
192717820,441118
192721319,447149
192727971,337240
192740000,447193
192757478,447227
192758803,338864
192770984,448300
192778489,448626
192785686,447189
192788592,448659
192798233,337297
192854398,441345
192859886,445638
192860848,458018
192863732,445631
192873213,448182
192883959,448540
192885079,445217
192887087,338862
192890401,447270
192918051,542012
192924196,337360
192931410,448641
192937857,447110
192951515,448680
192955256,441413
192972164,448877
192987223,448404
192989338,445643
193016866,448161
193024054,447127
193027068,448151
193036808,448266
193039474,541026
193064793,339285
193068566,458022
193123154,339760
193127485,333868
193209567,447117
193212234,448177
193220328,448451
193230298,448664
193241160,447119
193315497,448153
193365566,541011
193366367,448406
193376041,454041
193379471,447187
193380566,338680
193397669,448010
193408255,448249
193411601,339486
193413215,447201
193419879,337869
193420088,454023
193426854,458003
193428234,448498
193437924,448469
193443260,447112
193455411,447178
193470526,541044
193473143,441101
193473261,448670
193474583,448667
193476900,448144
193483126,448282
193487121,447101
193512462,441116
193532760,339496
193536579,441412
193537564,338326
193537924,458051
193539224,339220
193547436,447274
193547701,339895
193548628,339626
193548648,447146
193550587,447245
193556379,441705
193566770,448605
193576168,448022
193616652,338650
193625593,448172
193640363,447170
193689311,441704
193689581,447255
193715154,448402
193723761,338677
193744152,448462
193758845,448477
193760684,447266
193795293,542031
193795343,542021
193795533,448761
193864568,447282
194717784,444335
194722394,456013
194723867,455016
194730107,456021
194756247,448675
194763824,448844
194768216,448876
194768887,448018
194787074,441093
194797298,456031
194797728,448858
194797776,448691
194797798,448601
194798088,444062
194800167,448878
194800614,448020
194804838,448753
194809796,448518
194814458,456028
194815718,456058
194816897,448639
194818917,444014
194822374,456079
194822504,456020
194827076,448603
194829254,456067
194841976,441051
194847554,441058
194848327,448517
194849206,456019
194849998,448898
194850278,444315
194853357,441092
194854534,542029
194857056,441021
194859224,455040
194861334,456062
194867327,456078
194867654,456016
194880874,455023
194881154,441059
194881887,456022
194885017,448758
194885777,444032
194899506,448683
194900606,448879
194906016,448604
194912846,456042
194924146,441167
194924446,441107
194929384,448610
194930737,444043
194930744,444051
194931936,456071
194933718,448023
194939886,448015
194940177,448014
194941874,444048
194946126,444080
194948406,448957
194950566,448698
194955658,441072
194956737,456070
194958647,455028
194962326,448673
194969344,444010
194970534,448606
194971294,448880
194976084,441015
194979694,448662
194983694,448773
194993857,448542
194994906,456026
194996034,448024
195009428,456038
195011937,444306
195015284,441091
195020538,441025
195022358,456040
195026588,448931
195028637,448668
195029116,456017
195030668,456018
195035078,448019
195035728,441078
195040078,441127
195048128,441094
195050378,448649
202844587,455018
202880886,455020
202923488,541033
202968588,452791
202971534,452784
202983187,444078
202998224,452843
203007106,455029
203018157,455038
203029216,452415
203041497,452217
203056834,452416
203058338,444059
203091994,455030
203121348,452641
203185046,452025
203192447,448694
203277068,452026
204285901,332346
204289231,441030
204357235,456048
204362377,332945
204363444,456045
204366909,332494
204370384,444336
204370927,332967
204371664,332758
204378067,332470
204381285,444063
204382546,455024
204383496,444302
204386799,332552
204393914,332423
204395749,455031
204397054,332454
204404537,456029
204404846,332447
204405647,444021
204405936,456050
204407374,332655
204410733,455012
204413530,332351
204413813,332491
204416980,441137
204420893,444319
204422086,332440
204426753,332347
204428670,456053
204432889,332430
204433049,456024
204437191,441031
204440668,441096
204441718,448578
204445388,332441
204449718,448727
204460517,332490
204460978,441041
204476130,441095
204479315,456049
204480991,332760
204504866,332252
204506096,332493
204509021,455021
204511118,332251
204529388,456025
204529618,332458
204538082,455019
204540443,332551
204540583,452150
204543184,332538
204548157,444064
204565654,332432
204577789,444307
204599979,456072
204606217,444022
204608893,441012
204640443,455022
204645074,332621
204652076,456068
204655517,332446
204661394,332456
204669082,444314
204677552,332692
204678148,332624
204678292,444082
204679008,456084
204704825,444081
204706075,444304
204717665,441020
204720343,441010
204722154,456080
204724494,541014
204737786,332623
204741551,444337
204766993,441043
204768145,441057
204775063,444060
204792096,332335
204794446,332242
204804928,332636
204805018,332879
204813116,444309
204821999,332693
204842190,456012
204842941,332812
204854440,332433
204867061,332756
204874741,332407
204874801,332229
204888848,332767
204902544,332354
204937196,332448
204942284,332634
204947636,332467
204974624,332355
205004540,455027
205015670,332757
205019254,332403
205021138,332463
205024277,332920
205026418,332915
205031057,332223
205045538,332436
205060357,444056
205063806,332244
205065833,332917
205068614,332657
205068894,332742
205071762,444067
205078351,455041
205078906,332633
205082547,332650
205095105,441024
205099920,332425
205112101,332888
205114793,332766
205119119,444327
205119266,332503
205122371,452864
205145528,444066
205170829,444030
205173885,452029
205181606,332368
205186262,456015
205188172,456041
205192268,332652
205194428,332243
205196652,332479
205210950,456083
205213760,444318
205217793,452030
205218833,332511
205228830,452863
205231223,332357
205254322,455015
205255748,332755
205257858,332631
205257928,332682
205293803,332625
205298093,444312
205351525,455014
205377596,455013
205410772,332402
205445989,452338
205489908,456061
205491371,332656
205500701,332685
205522515,444027
205539484,332420
205543445,444310
205559774,332097
205561386,332427
205564374,332898
205565592,332635
205566946,332156
205568927,332627
205569262,455032
205571006,332422
205571287,332359
205573167,332409
205575517,332554
205584017,332918
205597620,456081
205609803,441019
205620988,332419
205639158,332356
205645358,332691
205956421,452103
205964101,452060
205974441,332449
206007365,444019
206009055,332429
206022412,332260
206023615,332408
206025396,332471
206026524,456010
206026755,456033
206027542,441028
206027882,332478
206028764,332336
206030167,457030
206030784,332712
206032739,456037
206033394,332832
206034596,332949
206036007,332556
206036434,332378
206036997,448636
206039307,332480
206040682,452798
206042229,332148
206043879,332962
206043914,444333
206045426,332616
206045634,456014
206046287,441027
206050065,441077
206056330,444311
206057097,332886
206057120,456059
206057366,332264
206057536,452785
206057679,456030
206058734,332445
206058927,456052
206061080,332946
206067946,332696
206068713,332138
206070884,332637
206072274,441070
206072727,332498
206074087,332431
206077217,332481
206077636,456023
206079557,332367
206079603,444049
206080910,332483
206082663,452797
206083289,455017
206086417,332438
206100043,441016
206107190,456082
206111928,332450
206119878,332426
206135488,441017
206140788,332274
206159918,332501
206353831,444328
206364611,332099
206417192,441042
206419464,444052
206420114,332700
206423645,332684
206435139,332559
206435936,444079
206447584,332558
206449009,452793
206453636,456011
206455997,456032
206459613,452282
206473750,332877
206488703,332553
206507888,332893
206512348,332764
206518928,444058
210226634,337877
210247017,332207
210274025,332121
210368806,332605
210391749,332818
210485943,332819
214763077,337239
214809479,332794
215013015,339425
215123484,332604
215135308,455060
215136704,332739
215157797,456051
217597857,545695
217700747,545187
217745488,545687
217878958,545672
217886717,545409
217927334,452180
217949837,545410
217962118,545603
218051958,545694
218088608,545186
218155644,545678
218156315,455061
218197558,545849
218241108,545652
218511160,452200
218549988,452160
218932674,447166
218939395,447169
218997750,332785
219030843,455042
222827067,452790
222873567,452018
222906454,452009
222909417,457065
222919807,452304
222985678,452021
223020888,452047
223022068,452671
226935921,448271
226944321,546195
226996005,452451
227018437,452287
227021029,546847
227024910,441060
227035982,545677
